slat,slon,dlat,dlon
-73.9827652,40.73146057,-73.99034882,40.75616837
-73.87289429,40.77399445,-73.99134827,40.74704742
-73.97380066,40.74755096,-73.97242737,40.78833008
-73.99157715,40.74991989,-73.96671295,40.80429077
-73.98399353,40.74634933,-74.00467682,40.7285614
-73.95197296,40.78638077,-73.97736359,40.78469849
-73.98963165,40.6652298,-73.97843933,40.72959137
-73.9680481,40.7622757,-73.95144653,40.7598114
-73.97810364,40.76296997,-73.95652771,40.76808929
-73.97879028,40.74491119,-73.9731369,40.75934982
-73.86379242,40.77000046,-73.92696381,40.73663712
-73.99437714,40.72630692,-73.98989868,40.73338318
-73.96685028,40.75706863,-73.99028778,40.74544144
-73.96950531,40.75774765,-73.95288849,40.78596497
-73.98599243,40.74687576,-73.99565887,40.74406052
-73.79022217,40.6439209,-73.99147797,40.75045013
-73.9983139,40.73539352,-74.00405884,40.74794006
-73.99146271,40.73160934,-73.99841309,40.72291183
-73.97892761,40.73715973,-73.98239899,40.74560165
-73.97570038,40.74052429,-73.7898407,40.64701843
-73.95487976,40.78030014,-73.96910095,40.76023865
-73.96215057,40.79534149,-73.97202301,40.7653923
-73.97632599,40.76546478,-73.98155975,40.7783699
-73.97351837,40.78482056,-73.95623016,40.7843132
-73.99967957,40.7196579,-73.99297333,40.72805023
-73.98833466,40.74665451,-73.99497223,40.75944138
-73.98085785,40.78204727,-73.94286346,40.84066772
-73.98641968,40.75055313,-73.9953537,40.73768616
-73.99422455,40.73877716,-73.98937988,40.74636841
-73.95659637,40.76696777,-73.9708252,40.75918961
-73.99989319,40.73027039,-73.9774704,40.74714661
-73.98547363,40.73552704,-73.97512054,40.75207138
-73.9919281,40.76467133,-73.97201538,40.7943306
-73.96820068,40.7869606,-73.9697876,40.76855469
-73.98409271,40.74740601,-74.00883484,40.71998596
-73.97523499,40.76516342,-73.98287201,40.77203369
-73.97720337,40.74295807,-73.97554779,40.76531219
-73.9753418,40.76499939,-73.99867249,40.76013184
-73.97379303,40.78467178,-73.96752167,40.80270004
-74.0100174,40.73431396,-73.98036194,40.78396225
-73.78199768,40.64463425,-73.98514557,40.7189064
-73.99247742,40.72484207,-74.0058136,40.74389267
-73.99806213,40.72589874,-73.97853088,40.72013092
-73.95630646,40.78430176,-73.99208832,40.74946976
-73.98931885,40.72311401,-73.99349213,40.75865555
-73.98016357,40.64709091,-73.98586273,40.6617012
-73.98318481,40.73866653,-73.98336029,40.75239563
-73.9609375,40.76940918,-73.97149658,40.75053024
-73.97756958,40.75794983,-73.97122192,40.80065918
-73.96826935,40.75547409,-73.99116516,40.76525116
-74.00507355,40.72175217,-74.04058075,40.72986984
-73.98751068,40.76877594,-73.87086487,40.77395248
-73.99459839,40.75035095,-74.00470734,40.75249863
-73.97746277,40.7424736,-73.97257233,40.7531662
-73.98915863,40.74152756,-73.99434662,40.7374115
-73.98654175,40.75632858,-73.97666168,40.75481033
-73.97008514,40.79951859,-74.01126099,40.70234299
-73.99694824,40.72037888,-73.98647308,40.75572205
-73.97284698,40.78434372,-74.01546478,40.71576691
-74.0058136,40.73671722,-73.98022461,40.78047562
-73.98329163,40.76629257,-73.97301483,40.7909584
-73.9810257,40.75589371,-73.86164093,40.7682724
-74.00798798,40.7375145,-73.98116302,40.72945786
-73.86360168,40.76963043,-73.97003937,40.76475906
-73.77681732,40.64526367,-73.9533844,40.81946564
-73.97585297,40.78808212,-73.97485352,40.75304794
-73.93684387,40.75459671,-73.94817352,40.74745178
-73.97328949,40.75437927,-73.99624634,40.73246002
-73.98583221,40.75825882,-73.9245224,40.7436409
-73.97579193,40.75436783,-73.972229,40.74733734
-73.98396301,40.74362946,-73.99301147,40.7297287
-74.00629425,40.73351669,-73.98291779,40.72272873
-73.98950958,40.76224518,-73.98234558,40.76847458
-73.97229004,40.75359726,-73.97722626,40.77679062
-73.99229431,40.72101593,-73.99642944,40.73793793
-73.98594666,40.74668121,-73.98709106,40.73352814
-73.99372864,40.74129105,-73.9485321,40.80915833
-73.99715424,40.74204254,-73.96340179,40.75775146
-74.00543976,40.73949051,-74.00060272,40.75815964
-74.00959778,40.70966339,-73.98989105,40.69993591
-73.98667908,40.76147079,-73.99255371,40.76665497
-73.99248505,40.74503326,-73.79093933,40.64660263
-73.99521637,40.7280159,-74.00091553,40.74127579
-73.98710632,40.73891068,-73.97383881,40.75674057
-73.97737122,40.75053024,-73.98537445,40.7474823
-73.95682526,40.76807022,-73.95709229,40.77471161
-73.98963928,40.75210571,-73.97071838,40.76142883
-73.98737335,40.69443893,-73.99304962,40.70326614
-73.99028778,40.75151062,-74.00787354,40.71271133
-73.9799881,40.78128815,-73.97966003,40.79058838
-73.94129181,40.75349426,-74.00489044,40.72107315
-73.99299622,40.75865555,-74.00080872,40.76272202
-73.96102905,40.77508163,-73.96972656,40.76261139
-73.96824646,40.78888321,-73.97868347,40.71592331
-73.97414398,40.79164505,-73.98344421,40.76242447
-73.99755859,40.75672913,-73.9799118,40.75225067
-73.90634155,40.7533989,-73.92703247,40.75529099
-73.99460602,40.75026321,-73.98928833,40.76823807
-73.96126556,40.76022339,-73.99308777,40.73705292
-74.00074768,40.73196793,-73.9729538,40.75187683
-74.00745392,40.70478439,-73.93579865,40.81200027
-73.98105621,40.76773071,-73.98426819,40.75935745
-73.96923828,40.76113129,-73.98233795,40.7706604
-73.95654297,40.77137756,-74.01234436,40.70160294
-73.97515869,40.76567841,-73.95744324,40.80037308
-73.98238373,40.77767944,-73.97158051,40.76388931
-73.98025513,40.75154495,-73.9468689,40.77619171
-73.98171997,40.77364349,-73.99448395,40.76126862
-73.97818756,40.7417984,-73.95465088,40.76971817
-73.86303711,40.76940918,-73.95424652,40.78419113
-74.00421143,40.74753189,-73.95606232,40.78456116
-73.95780182,40.76541901,-74.01390076,40.71480942
-74.00991058,40.73544312,-73.98999023,40.72636795
-73.960289,40.76206207,-73.95954895,40.77347946
-73.99836731,40.76066971,-73.98560333,40.74800873
-73.98629761,40.75823212,-73.86173248,40.7683754
-74.01055145,40.70963287,-73.96453857,40.7641716
-73.9777832,40.77890015,-73.9850235,40.76845169
-73.97097778,40.75165176,-73.98905182,40.76110077
-73.98120117,40.76393127,-73.98116302,40.76403046
-73.98186493,40.76176453,-73.78807831,40.64139175
-73.96263885,40.76317978,-73.98804474,40.7228508
-73.9821167,40.77256012,-73.95213318,40.78418732
-73.97127533,40.75610352,-73.96865082,40.75172424
-74.00906372,40.70403671,-73.97247314,40.78237915
-73.9874649,40.72003937,-73.99388885,40.74648666
-74.01513672,40.71426773,-73.97177124,40.76210403
-73.97373199,40.76410675,-73.99826813,40.7196579
-74.00391388,40.73415375,-73.9881134,40.7466507
-73.99240112,40.74951935,-74.00386047,40.74761963
-73.97647095,40.74404526,-73.98950958,40.73186874
-73.9613266,40.76995468,-73.97900391,40.75531006
-73.9878006,40.72848892,-73.99630737,40.72537994
-73.98956299,40.75251389,-73.97438812,40.73194122
-73.94596863,40.77342987,-73.95220184,40.78123856
-73.86339569,40.77003098,-73.9987793,40.71434021
-73.98916626,40.7580986,-74.01661682,40.70477676
-73.96885681,40.75667191,-73.99610901,40.75935745
-73.98143768,40.75051498,-73.94343567,40.81038284
-73.86338043,40.77017975,-73.9822464,40.76183319
-73.97525787,40.76119995,-73.97754669,40.75349045
-73.98655701,40.73011017,-73.99736023,40.72642899
-73.98889923,40.7638092,-74.00026703,40.74805832
-73.97049713,40.75206757,-73.98518372,40.73894882
-73.98686981,40.71953964,-74.00627136,40.72573853
-74.01128387,40.70317078,-73.97174072,40.76232529
-73.99410248,40.7512207,-74.01599884,40.71551132
-73.97928619,40.75331879,-73.9640274,40.77363586
-73.98490143,40.76845932,-73.99006653,40.77479935
-73.98623657,40.73468781,-74.00868225,40.73813629
-73.98071289,40.78214645,-73.97331238,40.76386261
-73.97952271,40.75300217,-73.95700836,40.74573517
-73.96617126,40.76229858,-73.95809937,40.77325821
-73.98391724,40.75549698,-73.99118805,40.75041199
-73.98840332,40.75912857,-73.97360229,40.76390839
-73.9649353,40.77249146,-73.9552536,40.77707672
-73.97345734,40.76377106,-73.96237946,40.76057816
-73.96820068,40.76708221,-73.95976257,40.77078629
-73.98036957,40.73060989,-73.96079254,40.76959991
-74.00920868,40.71680069,-73.99611664,40.74261856
-73.98457336,40.73997498,-74.00073242,40.67700577
-73.99407959,40.75128174,-73.96137238,40.77513885
-73.98410797,40.74343872,-73.97875214,40.76509857
-73.97389221,40.74766159,-73.98569489,40.73117447
-73.98925018,40.73970032,-74.00296021,40.74951935
-73.97750854,40.75922775,-73.95980835,40.75857544
-73.97151947,40.78361893,-73.95210266,40.78448105
-73.95986176,40.71390152,-73.98806,40.71868134
-73.9498291,40.77235794,-73.98227692,40.76865005
-74.00176239,40.73561096,-74.00003052,40.72354126
-73.97324371,40.75544357,-73.98368835,40.73425674
-73.98861694,40.7587204,-73.9664917,40.7892189
-73.98032379,40.73455048,-73.96903229,40.7608757
-73.98740387,40.75551987,-73.99816895,40.74054337
-74.00291443,40.73348236,-73.9885788,40.71643829
-73.96832275,40.75931168,-73.9570694,40.76641083
-73.97760773,40.75777435,-73.99881744,40.73065567
-73.95428467,40.76635361,-73.9758606,40.7556839
-74.00539398,40.72777939,-74.00772095,40.70308304
-73.97830963,40.7639122,-73.99989319,40.76136017
-73.99074554,40.72821045,-74.00977325,40.71414566
-73.9665451,40.79934692,-73.96086884,40.80696869
-73.99143982,40.75019455,-73.97969055,40.73333359
-73.98568726,40.74388885,-74.00753784,40.74087143
-73.98206329,40.7676506,-73.95217896,40.77285767
-73.99058533,40.74007034,-73.97498322,40.75583267
-73.97281647,40.76199341,-73.97602844,40.76368332
-73.98288727,40.74488068,-73.97802734,40.75113297
-73.9655838,40.80052567,-73.95845795,40.8204689
-73.97858429,40.75727844,-73.95446777,40.76384735
-74.00154114,40.73069382,-73.97499084,40.75975418
-73.7899704,40.64655685,-73.93788147,40.58985901
-74.00388336,40.7312355,-74.00256348,40.73047256
-73.95535278,40.77698898,-73.95446777,40.78324127
-73.95191193,40.78622818,-73.95236206,40.80327225
-73.98083496,40.75999451,-73.95543671,40.76856613
-73.95542908,40.78871918,-73.98274231,40.77181244
-73.97653961,40.76504898,-73.98262787,40.76544952
-73.9588089,40.77510071,-73.97427368,40.78995132
-73.98442078,40.74872971,-73.78205109,40.69284821
-73.9376297,40.82896042,-73.95414734,40.81130981
-73.99172211,40.74238205,-73.97412872,40.7311821
-73.98101807,40.75995636,-73.95387268,40.77518845
-74.01274109,40.7060318,-73.99105072,40.71488953
-74.0043335,40.74771118,-73.99082184,40.7419281
-73.97335052,40.76506042,-73.99607849,40.7387619
-73.97241211,40.79657364,-73.97624969,40.78646469
-73.97727203,40.7640419,-73.95926666,40.81672668
-74.001297,40.73102188,-73.97076416,40.76089859
-73.99284363,40.74873734,-73.98387146,40.7256546
-73.99977112,40.72668076,-73.97570801,40.73109818
-73.97840118,40.7830658,-73.95243073,40.77836227
-73.97760773,40.76377869,-73.98040009,40.7589798
-73.98210144,40.74595642,-74.01048279,40.7188797
-73.9933548,40.74731445,-73.99147797,40.71946716
-73.95802307,40.76929855,-73.97660065,40.74377823
-73.98873901,40.7740593,-73.9836731,40.74985886
-73.9675827,40.76596451,-73.96364594,40.75860214
-73.98177338,40.77949524,-73.97868347,40.76663589
-74.0009079,40.72741318,-74.00133514,40.71981812
-73.99196625,40.73852158,-74.00280762,40.76054382
-73.99455261,40.71932983,-73.97892761,40.74108124
-73.95867157,40.77527618,-73.96154022,40.76634598
-73.95407104,40.77478027,-73.95209503,40.77746582
-73.97909546,40.75296021,-73.99935913,40.72380066
-73.99726868,40.73668289,-73.96722412,40.77252197
-73.95914459,40.77724075,-73.97512054,40.75211716
-73.98940277,40.77439117,-73.98989868,40.76217651
-74.0153656,40.7143631,-73.99506378,40.74993896
-73.98670959,40.72828293,-73.99085236,40.73894119
-73.96823883,40.76214981,-73.97786713,40.74224091
-74.00592041,40.74013138,-73.99124908,40.75484085
-74.0083313,40.70558929,-73.97664642,40.79039001
-74.00292206,40.73348236,-73.915802,40.6750412
-73.95116425,40.78258514,-73.95264435,40.76827621
-74.00172424,40.74686813,-73.99005127,40.71399689
-73.9659729,40.77104568,-73.96566772,40.77147293
-73.9630661,40.77225113,-73.95708466,40.78333282
-73.9552002,40.78036499,-73.94224548,40.78956223
-73.98218536,40.75981903,-73.98984528,40.75193024
-73.98705292,40.72066116,-73.93791199,40.70640182
-74.00915527,40.7297287,-73.99684143,40.72985458
-73.98022461,40.7509079,-73.97415924,40.75511169
-73.98074341,40.75973129,-73.9797287,40.75246811
-73.97135162,40.76361084,-73.96759796,40.75357819
-73.9462738,40.78926849,-73.9076004,40.80662155
-73.97682953,40.75033951,-73.98805237,40.74365997
-73.99060822,40.75625229,-73.98819733,40.72195816
-73.99221039,40.75889969,-74.00301361,40.71807098
-73.96443176,40.80749893,-73.97711945,40.7225914
-73.95602417,40.76797485,-73.94709778,40.79012299
-73.96310425,40.77756882,-73.96429443,40.75683212
-73.98457336,40.75455093,-74.00041199,40.72254181
-73.87310791,40.77410126,-73.98879242,40.73669815
-73.9809494,40.75931168,-73.95223999,40.7783699
-73.86389923,40.76991272,-74.00470734,40.74196625
-73.98238373,40.76824951,-73.9699173,40.7865181
-73.98571777,40.74142838,-73.98334503,40.73449707
-73.9519043,40.7876091,-73.96595764,40.76951599
-73.99040985,40.75593567,-73.9739151,40.74726868
-74.00145721,40.73099899,-73.98331451,40.78163147
-73.95678711,40.77114105,-73.97084808,40.79175186
-73.98538208,40.754879,-74.00028229,40.73033142
-74.00404358,40.72516632,-74.00759125,40.73930359
-73.96213531,40.76351166,-73.97379303,40.7494545
-73.98193359,40.7750473,-73.98612976,40.73449707
-73.78195953,40.6446228,-73.99092102,40.74856567
-73.97535706,40.75235748,-73.9847641,40.74530029
-73.98636627,40.75011063,-73.9524765,40.80355072
-74.00802612,40.70508575,-74.00131226,40.71561813
-73.98822021,40.76460266,-73.99726868,40.75628662
-73.98877716,40.76348877,-73.99804688,40.74118805
-73.98445892,40.76483917,-73.97583771,40.78819656
-73.9679718,40.75902557,-73.95684052,40.76694489
-74.00146484,40.73077774,-73.97622681,40.76480103
-73.97067261,40.79579163,-73.96153259,40.77526093
-73.87297058,40.77414322,-73.95787048,40.82102585
-73.99008179,40.72917175,-73.98809814,40.72396851
-74.00977325,40.72148895,-73.96285248,40.76311111
-73.9648819,40.80169296,-73.98274231,40.77637482
-73.97916412,40.75123596,-73.9807663,40.76432419
-73.98294067,40.73902512,-73.95137787,40.77088547
-73.95533752,40.77313995,-73.97160339,40.7508316
-73.97854614,40.7367363,-73.97711182,40.75145721
-73.96231079,40.77907181,-73.97132111,40.75542831
-74.00528717,40.72011185,-73.99433899,40.72034836
-73.94699097,40.71131134,-73.95761108,40.73001099
-73.95715332,40.78003311,-73.95799255,40.76036835
-73.9673233,40.7881813,-73.95222473,40.78641891
-74.00251007,40.72486877,-73.96047211,40.76308823
-73.99001312,40.75660324,-74.00721741,40.73942184
-74.0091095,40.71082306,-73.96526337,40.76589584
-73.97325134,40.76276398,-73.96108246,40.7777977
-73.93861389,40.79591751,-73.94727325,40.79266357
-73.98642731,40.74022293,-74.01667023,40.70491028
-73.96599579,40.79558945,-73.97961426,40.78639603
-73.96322632,40.77470016,-73.97078705,40.76534653
-73.98253632,40.77235794,-73.9812851,40.75864792
-73.97524261,40.75753403,-73.87203979,40.77428055
-73.95243073,40.7771759,-73.96871185,40.75462341
-74.00684357,40.74153137,-73.99836731,40.74447632
-73.98255157,40.7625885,-73.98313141,40.73577118
-73.98101807,40.75344467,-74.02890015,40.63015747
-73.9888382,40.73721313,-73.97961426,40.73279572
-73.9910965,40.75125122,-73.99008179,40.73265076
-73.98880768,40.77772141,-73.97463226,40.75666046
-74.00714111,40.73028183,-73.99363708,40.73065948
-73.98674774,40.74546051,-74.00364685,40.7334938
-73.95302582,40.78861618,-73.97317505,40.76444626
-73.97628784,40.78073883,-73.96257782,40.77822876
-73.98783875,40.74988937,-73.79004669,40.64688873
-73.98488617,40.74530029,-73.97568512,40.7551651
-73.99281311,40.74383163,-74.18302155,40.68793488
-73.99010468,40.72483444,-73.98552704,40.72319412
-73.99256134,40.74364471,-73.99042511,40.73153305
-73.98688507,40.73404312,-73.97129822,40.75536728
-73.9522171,40.777565,-73.96487427,40.75978088
-73.99224854,40.74385834,-73.97319794,40.75314713
-73.98137665,40.76831055,-73.9540329,40.78707886
-73.98097229,40.78165817,-73.97125244,40.78273773
-73.95991516,40.77346802,-73.9642334,40.77383041
-74.00160217,40.73957825,-73.98175812,40.73204041
-73.87274933,40.7739563,-73.94953156,40.79624176
-74.00605774,40.73519516,-73.9896698,40.69109726
-73.97068787,40.75183487,-73.99452209,40.75210953
-73.98976135,40.73866272,-73.98567963,40.75267029
-73.99342346,40.73096848,-74.00453949,40.74087143
-73.96569061,40.76293182,-73.94981384,40.78547668
-73.96220398,40.77889252,-73.97093201,40.76161194
-73.98521423,40.74457932,-73.97392273,40.75851059
-73.9973526,40.72409439,-73.99688721,40.74473572
-73.97380829,40.75175858,-73.98735809,40.76063156
-73.98845673,40.74887085,-73.9855957,40.75790024
-73.97931671,40.7477684,-73.78294373,40.64879608
-73.98352051,40.73833084,-73.97444916,40.75056076
-73.95559692,40.78523636,-73.98217773,40.76920319
-73.96315002,40.79397202,-73.95502472,40.78020859
-73.97888947,40.77233887,-73.9827652,40.76012421
-73.78353882,40.6485672,-73.97607422,40.75402832
-73.98283386,40.73529816,-73.99176788,40.72225571
-73.9726181,40.74482727,-73.97782135,40.7628746
-74.01673889,40.70821381,-73.96845245,40.75720978
-73.98187256,40.75204849,-74.0013504,40.75638962
-73.98748016,40.73859024,-73.98480988,40.74777985
-73.96000671,40.7821312,-73.96166992,40.77680969
-73.98073578,40.7477417,-73.9595871,40.77112198
-73.99964905,40.71971512,-73.9782486,40.75422287
-73.97953033,40.75859833,-73.99182892,40.75448608
-73.97132874,40.79756165,-73.96175385,40.8053627
-73.99404907,40.75084686,-73.97509766,40.7555275
-73.97601318,40.74883652,-74.00756073,40.71478653
-73.96858215,40.75236893,-73.97863007,40.74798203
-73.95922089,40.77513123,-73.96098328,40.81005859
-73.98127747,40.72500229,-74.00515747,40.74080276
-73.98757172,40.74414444,-73.99217224,40.74927521
-73.98434448,40.75774002,-73.8792038,40.88191605
-74.0092926,40.71364212,-73.93742371,40.81297302
-73.99833679,40.74525833,-73.99301147,40.76195908
-73.98195648,40.75251007,-73.98174286,40.75833893
-73.99410248,40.75101852,-74.00517273,40.74061966
-73.99127197,40.73503876,-73.99111938,40.74961853
-73.99430084,40.72655487,-74.01084137,40.71708679
-73.99858093,40.7450943,-73.98855591,40.7640152
-73.98213959,40.77473831,-73.98075867,40.78242874
-73.95709229,40.76593018,-73.95404053,40.7661705
-74.01396942,40.71738052,-73.99045563,40.7312851
-73.9519577,40.71604156,-73.950737,40.71092987
-73.98215485,40.76467514,-73.97177887,40.76295471
-73.9798584,40.74353027,-73.89878845,40.72840118
-74.0030365,40.72860718,-74.01399231,40.70248032
-73.96850586,40.75902939,-73.95428467,40.77555084
-73.98474121,40.74826813,-73.989151,40.73749161
-73.95173645,40.7779274,-73.95494843,40.7673912
-73.94692993,40.77621841,-73.95111084,40.77056885
-73.95665741,40.70800018,-73.95916748,40.69956589
-73.99650574,40.75313187,-73.98396301,40.75675583
-73.97275543,40.75976181,-73.96136475,40.77378082
-73.97928619,40.78477859,-73.97689056,40.7633934
-73.98617554,40.75584793,-73.94930267,40.78612137
-73.97870636,40.75654221,-73.99092102,40.73465347
-73.96265411,40.77249908,-73.95333862,40.78364563
-73.98752594,40.7448616,-73.99878693,40.76113129
-73.95726013,40.78359985,-73.95330811,40.78254318
-73.9597168,40.76688385,-73.96405029,40.77119064
-73.99006653,40.75679779,-73.95494843,40.78087616
-73.8762207,40.77316666,-74.0478363,40.74474716
-73.97898102,40.78440857,-73.96779633,40.76273346
-74.00434875,40.71932983,-73.97974396,40.73962021
-73.99563599,40.7264595,-73.99159241,40.74655151
-73.97659302,40.75177383,-73.97694397,40.75862885
-73.98200989,40.75202179,-73.87267303,40.77429962
-74.0098877,40.7207222,-73.97344971,40.7550087
-73.98303223,40.74457932,-73.97915649,40.7532196
-73.98970795,40.72048187,-73.97948456,40.72736359
-74.01194763,40.7139473,-74.00801849,40.70512009
-73.98544312,40.72206116,-73.98353577,40.71498871
-73.97060394,40.76172638,-73.98238373,40.76429749
-74.00028229,40.72867966,-73.95139313,40.82498169
-73.99737549,40.72463989,-73.97066498,40.75598145
-73.94473267,40.74074173,-73.98555756,40.7506218
-73.99893188,40.73392105,-73.98217773,40.73430252
-73.96492004,40.77238846,-73.96012115,40.7813797
-73.93939972,40.80170059,-73.95127106,40.79098129
-74.0056076,40.74579239,-73.97685242,40.76408386
-73.98936462,40.74835205,-73.99053955,40.73485947
-73.97766876,40.74295425,-73.96894836,40.75523376
-73.94962311,40.80206299,-73.95213318,40.80315399
-74.00410461,40.72549057,-73.98409271,40.74623108
-73.97779083,40.7522316,-73.98291016,40.74541092
-73.98116302,40.7209816,-73.99179077,40.71855164
-73.99202728,40.7493515,-74.00272369,40.72481537
-73.99808502,40.72102356,-74.01150513,40.71077728
-73.99341583,40.72124863,-73.97750854,40.74505234
-73.95483398,40.77374268,-73.98881531,40.75369644
-73.99403381,40.72013855,-73.95520782,40.71615982
-74.00508881,40.71961594,-73.99694061,40.7341156
-73.97886658,40.75291443,-74.0056839,40.73779297
-73.96430969,40.76079559,-73.97177887,40.7502861
-73.95445251,40.77412415,-73.98452759,40.7312851
-73.98236084,40.73155594,-73.97740936,40.74963379
-73.77676392,40.64559937,-74.01119232,40.7155304
-73.97849274,40.74141693,-73.98727417,40.72940445
-73.99247742,40.75678635,-73.97372437,40.75498962
-74.00534821,40.74616623,-73.97953033,40.76141357
-73.86334229,40.76964951,-73.9552536,40.65745926
-73.8707962,40.77359009,-73.97064209,40.75818253
-73.98088837,40.75992966,-73.99353027,40.75900269
-74.00815582,40.71480942,-74.00239563,40.72660446
-73.96264648,40.76995087,-73.98275757,40.75072861
-73.99066925,40.7754631,-73.98184204,40.76845551
-73.95565033,40.80461121,-73.961586,40.79849625
-73.9864502,40.75929642,-73.98272705,40.75237274
-74.01006317,40.72038269,-74.00646973,40.73868179
-73.97176361,40.75053406,-73.99886322,40.71267319
-73.98635864,40.75911331,-74.00003815,40.75860596
-73.97825623,40.7521553,-73.99765015,40.76058578
-73.97869873,40.76433945,-73.98873138,40.77244186
-73.9864502,40.77682114,-73.99362183,40.73925018
-73.98496246,40.74438858,-73.98242188,40.77100372
-74.00559998,40.72747421,-73.99412537,40.71815109
-73.86329651,40.76986694,-73.95734406,40.78001404
-73.98967743,40.73971176,-74.00219727,40.75590515
-73.98588562,40.73109818,-74.00764465,40.74105072
-73.97722626,40.75006866,-74.00924683,40.72011948
-73.98269653,40.77729416,-73.98061371,40.74780273
-73.9692688,40.76351547,-73.9597702,40.7767868
-73.9462204,40.80096817,-73.95336914,40.79117966
-73.9677887,40.75553131,-74.00911713,40.70433044
-73.87085724,40.77373886,-73.97926331,40.75167084
-73.86355591,40.76992798,-73.84046173,40.66942215
-73.95271301,40.7660408,-73.97399902,40.75307846
-73.96865082,40.76119995,-73.97624207,40.74821091
-74.0041275,40.7256546,-74.00668335,40.74428177
-73.97245789,40.7558403,-73.98496246,40.75611877
-73.98059082,40.73844147,-73.9854126,40.72915649
-73.97406006,40.78398514,-73.98545837,40.76112747
-73.99776459,40.74494934,-73.93993378,40.69248199
-73.97837067,40.78635025,-73.98873138,40.7686615
-73.96775055,40.76613998,-73.95574951,40.76959229
-73.95943451,40.77880859,-73.96802521,40.76784515
-73.98962402,40.77293396,-73.94091797,40.75162888
-73.97885132,40.76208878,-74.00695038,40.74065018
-73.98314667,40.74771118,-73.98838806,40.73744965
-74.01509857,40.71129608,-74.00100708,40.7241478
-73.95970917,40.75866318,-73.95027161,40.77558899
-74.00335693,40.72707367,-73.98745728,40.77075958
-74.00808716,40.73942566,-73.97703552,40.75072098
-73.9499588,40.78462219,-73.9575119,40.78556061
-73.99417877,40.73222351,-73.99777222,40.73629379
-73.96839142,40.79975128,-73.95185852,40.77438736
-73.97471619,40.76233292,-73.94923401,40.71110916
-73.9628067,40.75571442,-73.94512939,40.77878189
-73.97115326,40.7558136,-73.98423767,40.76112747
-73.79050446,40.64398575,-73.9768219,40.74921036
-73.86286163,40.76863861,-73.99456024,40.74028015
-73.98427582,40.7649231,-73.98901367,40.77776718
-73.9484787,40.71794891,-73.95939636,40.73072433
-73.99246979,40.72525406,-73.99812317,40.74342346
-73.94889832,40.77366638,-73.99300385,40.72997284
-73.96631622,40.8040123,-73.9822464,40.77558899
-73.97904968,40.77748871,-73.98902893,40.74182129
-73.98226929,40.76843262,-73.97917175,40.7651062
-73.9852066,40.74245834,-73.98062134,40.74256134
-73.98357391,40.7261467,-73.94915771,40.71839523
-73.9493866,40.77679825,-73.94979095,40.78741837
-73.98973083,40.72961044,-73.87054443,40.77368164
-73.95549011,40.76764679,-73.97227478,40.74924469
-73.99411011,40.75114822,-73.95115662,40.78610992
-73.97412872,40.75772858,-73.98226166,40.75157166
-74.00692749,40.70569611,-73.98381805,40.71488953
-73.9809494,40.76260376,-73.87049866,40.77369308
-73.99401855,40.7510643,-73.9802475,40.76143265
-73.97814941,40.76255798,-73.98192596,40.76875687
-73.98641968,40.74058151,-73.9516449,40.77290726
-73.99167633,40.74948502,-73.9874649,40.73955154
-73.98694611,40.76007843,-73.78987122,40.64702225
-73.95153046,40.82543945,-74.01335144,40.71627045
-73.97460938,40.75374603,-73.97833252,40.76300049
-73.99869537,40.73527527,-73.97939301,40.75287247
-73.93860626,40.79602051,-73.95252991,40.77682877
-73.9704895,40.78393173,-73.96562958,40.77196884
-74.0056076,40.74023819,-73.97742462,40.74642944
-74.01159668,40.70227051,-74.01580048,40.71194077
-73.96157837,40.76440048,-73.97522736,40.75252151
-74.0025177,40.75014114,-73.96163177,40.76195908
-73.96248627,40.77859116,-73.98833466,40.75050735
-73.96041107,40.76607513,-73.98416901,40.73448944
-73.9821167,40.72540665,-73.98202515,40.72771835
-74.00515747,40.72141647,-73.98652649,40.71954346
-73.98297882,40.69343948,-73.90660858,40.69454956
-73.98060608,40.7639389,-73.97810364,40.75745392
-73.95995331,40.77361298,-73.9885788,40.76256561
-73.8782959,40.77121735,-73.97312164,40.79365921
-73.98600769,40.76158142,-74.00366211,40.72406006
-73.9777298,40.73405075,-74.00618744,40.72315979
-73.97950745,40.78467941,-73.99504089,40.75534058
-73.99987793,40.71950912,-74.00189972,40.72969818
-73.97429657,40.7537384,-73.97174072,40.75373077
-73.95166779,40.76974869,-73.97946167,40.75545883
-73.99178314,40.75009155,-73.97483826,40.75730896
-73.92034149,40.74356842,-73.96568298,40.75425339
-73.98080444,40.77470016,-73.96600342,40.76808548
-73.97286987,40.75574112,-74.00628662,40.73339844
-73.98863983,40.72728348,-73.95357513,40.72502518
-73.97962952,40.78448868,-73.9776535,40.76465988
-73.97969818,40.7645874,-73.97009277,40.79677963
-73.96757507,40.76532364,-73.95543671,40.76750183
-73.97206879,40.75988007,-73.95720673,40.78284836
-73.97151947,40.75776291,-73.93988037,40.70783997
-73.87084961,40.77360153,-73.95381165,40.65397263
-74.00262451,40.73361969,-73.99448395,40.75060272
-74.00430298,40.73810196,-73.99523926,40.74276352
-73.94817352,40.70430756,-73.95666504,40.69079208
-73.97650909,40.76235962,-73.99816895,40.74071121
-73.98348236,40.74139786,-73.9909668,40.75168228
-74.01411438,40.71179581,-73.96290588,40.81100845
-73.95536041,40.77701187,-73.96499634,40.79281998
-74.00675201,40.75136566,-73.99189758,40.72984695
